,_key,city,country,employees_on_linkedin,faxNumber,followers,founded,hq,image_url,industry,linkedin_id,naics,naicsText,name,overview,phoneNumber,postal,revenue,sic,sicText,size,specialites,state,street_1,street_2,type,updated,url,website
2712,002a9fc5-01c0-48f0-8883-cc5852f149f0,Conrad,United States,,,0,,"28429 E Ave, Conrad, Iowa, 50621-8101, United States",,Security and Investigations,6707120,,,Diversity Ventures LLC,"Diversity Ventures LLC is a Security and Investigations company located in 28429 E Ave, Conrad, Iowa, United States.",,50621-8101,,,,1-10 employees,,Iowa,28429 E Ave,,,2016-04-21T21:33:03,www.linkedin.com/company/diversity-ventures-llc,
2713,002aa0ec-dd4c-4aed-a0f1-eba23b06c008,Brooklyn,United States,,,0,,"4601 Church Ave, Brooklyn, New York, 11203-3264, United States",,Transportation/Trucking/Railroad,5610874,,,Best Bites,"Best Bites is a Transportation/Trucking/Railroad company located in 4601 Church Ave, Brooklyn, New York, United States.",,11203-3264,,,,1-10 employees,,New York,4601 Church Ave,,,2016-04-22T07:35:56,www.linkedin.com/company/best-bites,http://ourbestbites.com
2714,002aa36d-f6b9-49fe-b11c-3255c6aea1b8,Charlotte,United States,,,0,,"13407 Grand Palisades Pkwy, Charlotte, North Carolina, 28278, United States",,Entertainment,8556118,,,Palisades Sports Complex,"Palisades Sports Complex is an entertainment company based out of 13407 Grand Palisades Pkwy, Charlotte, North Carolina, United States.",,28278,,,,,,North Carolina,13407 Grand Palisades Pkwy,,,2016-04-21T16:20:35,www.linkedin.com/company/palisades-sports-complex,
2715,002aa57c-9baa-4f0c-93f2-d21b5cd0cea7,Austin,United States,,,0,,"8757 Birmingham Dr, Austin, Texas, 78748, United States",,,9782694,,,Tbae,"Tbae is a company based out of 8757 Birmingham Dr, Austin, Texas, United States.",,78748,,,,,,Texas,8757 Birmingham Dr,,,2016-04-22T06:58:36,www.linkedin.com/company/tbae,
2716,002aa941-9cfd-4edd-82eb-0d63900f093a,Elmhurst,United States,,,2,,"4214 77th St Ste 3, Elmhurst, New York, 11373-2948, United States",,Computer Software,6166792,,,Cyber Soft Systems,"Cyber Soft Systems is a Computer Software company located in 4214 77th St Ste 3, Elmhurst, New York, United States.",,11373-2948,,,,11-50 employees,,New York,4214 77th St Ste 3,,,2016-04-22T07:16:34,www.linkedin.com/company/cyber-soft-systems,http://www.cybersoft.com
2717,002aaefe-ed6f-4705-9f78-6d58be39be41,Ellesmere Port,United Kingdom,,,0,,"15 JUNIPER DRIVE GREAT SUTTON, ELLESMERE PORT, CH66 2YW, United Kingdom",,Printing,6545594,,,TOUCAN IMAGES LIMITED,"TOUCAN IMAGES LIMITED is a Printing company located in 15 JUNIPER DRIVE GREAT SUTTON, ELLESMERE PORT, United Kingdom.",,CH66 2YW,,,,1-10 employees,,,15 JUNIPER DRIVE GREAT SUTTON,,,2016-04-21T12:37:21,www.linkedin.com/company/toucan-images-limited,http://toucanimages.co.uk
2718,002ab097-a5cf-4ef7-b672-8176e9770f75,Redwood City,United States,,,1,,"3 Lagoon Dr # 100, Redwood City, California, 94065-1566, United States",,Real Estate,9096704,,,Insignia Commercial Group Inc,"Insignia Commercial Group Inc is a Real estate company located in 3 Lagoon Dr # 100, Redwood City, California, United States.",,94065-1566,,,,11-50 employees,,California,3 Lagoon Dr # 100,,,2016-04-21T15:21:21,www.linkedin.com/company/insignia-commercial-group-inc,
2719,002ab208-2576-4f23-a193-0e71a2434bfa,Boulder,United States,,,34,2015.0,"885 Arapahoe Ave. Suite 300, Boulder, Colorado, 80302, United States",http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAXxAAAAJDRmOGUzODc4LTJiNjEtNGMwMS05MTdiLWIyNWE3MTE3OTdjYw.png,"Health, Wellness and Fitness",10093300,,,MediQI Energetics,"MediQI Energetics is a leading innovator and provider of premium plant-based cannabidiol (CBD) health and wellness products in the nutritional hemp market. As a woman-owned company based in Boulder, Colorado, our pure essential ingredient based medicinal, nutraceutical, artisan food and cosmetic products bring people to their prime health, where life balance is achieved and people live at their optimal level.\r\n\r\nThrough our integrated brand platform of education, media, connectivity and experience delivery, we are members of an integrated lifestyle company consisting of consumers, practitioners, physicians and co-op partnerships dedicated to fostering wellness in all people, pets and the planet.\r\n\r\nWe are driven by humane plant-based technology, science, sustainability, quality and uncompromising standards and ethics. By synthesizing ancient herbal genetics of the female hemp plant with functional medicine and modern state-of-the-art technology, we bring an array of products and services to a local and global market in a way that is regenerative, life enhancing and potent for prime health conditions.\r\n\r\nWe know that good nutrition, natural medicine, positivity and biological integrity provide our foundation of health and wellbeing. Rekindling this forgotten philosophy is our commitment to advancing humanity and making a difference in how we care for ourselves, our planet and each other.\r\n\r\nFor more information email: info@mediqienergetics.com",,80302,,,,11-50 employees,"Cannabidiol, Nutraceutical, CBD, Functional Food, Hemp Oil, Cosmetics",Colorado,885 Arapahoe Ave. Suite 300,,Privately Held,2016-05-17T22:43:53,www.linkedin.com/company/mediqi-energetics,http://www.mediqienergetics.com
2720,002ab321-ed7f-42e3-9a3f-90e279268760,Arruda dos Vinhos,Portugal,,,2,2015.0,"NEAV, Esc. E2, Qta São João, 2630-310, Arruda dos Vinhos, Portugal",http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAUUAAAAJGY1YzhiMjE2LTdkNjItNGI4ZS05MDcwLTc0NWJiZTM4Y2UzYQ.png,Construction,10348902,,,NEUTRON Electric Air Solutions,"A NEUTRON é o único fabricante de Filtros Eletrostáticos em Portugal.\r\n\r\nA NEUTRON fabrica e comercializa uma vasta e diversificada gama de equipamentos para filtragem de fumos, gorduras e odores na área da Hotelaria e Restauração e Indústria em Geral.\r\n\r\nDispõe de técnicos e mão de obra especializada e comprometida com a fiabilidade dos equipamentos que produz, pautando-se pelas normas de qualidade em vigor, a NEUTRON apresenta sempre uma solução inteligente suportada na garantia dos equipamentos.",,,,,,11-50 employees,"Indústria, Hotelaria e Restauração, Hotéis, Centros Comerciais",,"NEAV, Esc. E2, Qta São João",2630-310,Privately Held,2016-05-17T00:32:45,www.linkedin.com/company/neutron---electric-air-solutions,http://www.neutron.pt
2721,002ab4a0-aa0d-40b7-8c11-658eeb761c41,Carthage,United States,,,1,,"700 Cottage Rd APT 48, Carthage, Texas, 75633-1389, United States",,,9609784,,,Woodlands Apartments,"Woodlands Apartments is a company based out of 700 Cottage Rd APT 48, Carthage, Texas, United States.",,75633-1389,,,,,,Texas,700 Cottage Rd APT 48,,,2016-04-21T22:55:50,www.linkedin.com/company/woodlands-apartments,
2722,002ac441-acff-4cba-aa1b-ab99ef49e115,Chicago,United States,,,0,,"8342 S Vernon Ave, Chicago, Illinois, 60619-5707, United States",,,8014140,,,Charles Carpet Clng,"Charles Carpet Clng is a company based out of 8342 S Vernon Ave, Chicago, Illinois, United States.",,60619-5707,,,,,,Illinois,8342 S Vernon Ave,,,2016-04-22T07:08:56,www.linkedin.com/company/charles-carpet-clng,
2723,002ac8e4-5f9b-4b24-af94-c72b02c1cec1,Comunidad de Madrid,Spain,,,11,,,,Staffing and Recruiting,5553895,,,Power Highway,"Power Highway is a staffing and recruiting company based out of Calle Laguna del Marquesado Nª 19, Nave 16 Edificio Adriana 1ª Planta, Polígono Industrial La Resina (Villaverde), Madrid, Community of Madrid, Spain.",,28021,,,,11-50 employees,,Community of Madrid,"Calle Laguna del Marquesado Nª 19, Nave 16 Edificio Adriana 1ª Planta, Polígono Industrial La Resina (Villaverde)",,,2016-05-16T15:19:53,www.linkedin.com/company/power-highway,http://www.powerhighway.com
2724,002ad3d7-50f5-41bb-addf-fd0f5e542b57,,United States,,,3,,United States,,,7009254,,,North Central Cooperative,North Central Cooperative is a company based out of United States.,,,,,,,,,,,,2016-05-17T13:44:05,www.linkedin.com/company/north-central-cooperative,http://nccoop.com
2725,002ad4f9-de15-43e3-9d01-84b4816b2580,Slippery Rock,United States,,,2,,"150 Bu Co Co Ln, Slippery Rock, Pennsylvania, 16057-3506, United States",,Education Management,4978631,,,Camp Bucoco,"Camp Bucoco is an Education Management company located in 150 Bu Co Co Ln, Slippery Rock, Pennsylvania, United States.",,16057-3506,,,,1-10 employees,,Pennsylvania,150 Bu Co Co Ln,,,2016-04-22T00:42:58,www.linkedin.com/company/camp-bucoco,
2726,002adb56-9468-4566-8f99-ea809d6063b8,Denver,United States,,,3,2015.0,"4155 E Jewell Ave, #400B, Denver, Colorado, 80222, United States",http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAOLAAAAJDc5OTFkY2I1LWU4MTQtNGY3OS04ZGI5LWZmMDBkMDBiNDJjNA.png,Mental Health Care,6595001,,,"Wellstone Studio, LLC","At Wellstone Studio, we believe in serving those who serve others, in their work, in their homes, and in their communities. Our clients are Coloradans who are making (or want to make) a big impact on the world—the ones who take responsibility for the well-being of others. \r\n\r\nThe biggest problem for service-minded people? We tend to come last on the list, and being last on our own list can lead to anxiety, burnout, depression, and being overwhelmed. We think that we “should be more”: more organized, more resilient, more optimistic, more patient. Meanwhile, many of us are living with hidden and vicarious trauma—the kind that comes from helping, serving, and leading others.\r\n\r\nIntegrative art therapy is one of the most effective methods of healing, connection, and recovery. Combined with EMDR and talk therapy, our whole-brain and whole-heart approach will help you get back out into the world you love, free to rediscover and redefine a life that feels much, much lighter.",,80222,,,,1-10 employees,"Depression, Anxiety, Single-event, compound, and vicarious trauma, Addiction and substance abuse",Colorado,"4155 E Jewell Ave, #400B",,Sole Proprietorship,2016-05-17T11:55:17,www.linkedin.com/company/wellstone-studio,http://www.wellstonestudio.com
2727,002adde6-e04e-4409-beef-d28cfafb3254,,,,,35,,,http://media.licdn.com/mpr/mpr/shrink_200_200/p/6/005/095/12f/3866bc2.png,Mining & Metals,4807255,,,MineARC HyperION Cap Lamps,"Hyperion Cap Lamps are MineARC's premium lighting range, designed to perform better and last longer. Hyperion delivers 11,000 lux; creating a brighter, crisper light, ideal for underground mining.",,,,,,51-200 employees,,,,,,2016-04-21T02:24:24,www.linkedin.com/company/minearc-hyperion-cap-lamps,http://www.minearc.com.au/product/other-products/cap-lamp
2728,002adf1a-7435-4a1e-9d40-89e8709b9153,Plano,United States,,,1,,"5712 Walden Dr, Plano, Texas, 75093-2435, United States",,Information Technology and Services,8517574,,,Digital Investment Partners LP,"Digital Investment Partners LP is an information technology and services company based out of 5712 Walden Dr, Plano, Texas, United States.",,75093-2435,,,,,,Texas,5712 Walden Dr,,,2016-04-22T02:26:56,www.linkedin.com/company/digital-investment-partners-lp,
2729,002ae060-749d-4c31-8a67-137fb479598a,,,,,31,,,http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAV-AAAAJDZkMGU1OTU2LWQzZTQtNDkwNy05ZDVlLTUxZWNjMDM5M2UzOA.png,Printing,10176923,,,Inside 3D Printing Expo & Conference Shanghai,2015年12月8-10日，Inside 3D 打印全球高峰论坛暨巡展（上海站）将于中国世博展览馆隆重开幕。本次活动将邀请来自全球3D打印行业的资深专家莅临峰会进行演讲，同时展会将展出行业最新的3D打印技术。\r\nInside 3D Printing is coming to Shanghai on December 8-10! Powered by Meckler Media.,,,,,,11-50 employees,,,,,,2016-05-16T09:12:20,www.linkedin.com/company/inside-3d-printing-expo-&-conference-shanghai,
2730,002ae0d1-50be-4c1a-b8e4-11be60e7c790,Toledo,Spain,,,4,2015.0,"DINAMARCA,4, TOLEDO, TOLEDO, 45005, Spain",http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAASAAAAAJDYyNTYxMmZkLTc1ZDYtNDkyMy1iMGY3LTRlYzllYzZjNzdiMw.png,Human Resources,10392371,,,SOLULABOR S.L.,\,,45005,,,,1-10 employees,"RELACIONES LABORALES, RECURSOS HUMANOS, DEFENSA JURÍDICA, MEDIACIÓN CIVIL Y MERCANTIL",TOLEDO,"DINAMARCA,4",,Self Owned,2016-05-16T13:06:55,www.linkedin.com/company/solulabor-s-l-,http://www.solulabor.com
2731,002ae35e-0821-4022-960f-cbed4548d2ec,Rockport,United States,,,1,,"14 Rocport Park Ctr, Rockport, Maine, 04856-4454, United States",,Museums and Institutions,4006642,,,Rockport Mechanical Inc,"RMI is a locally owned full service mechanical contracting firm based in Rockport, Maine. RMI works with architects, engineers, general contractors, and homeowners to design, engineer and maintain a wide range of highly efficient mechanical systems. We are ready to take on jobs of all sizes and specifications in the Mid-Coast Maine.",,04856-4454,,,,1-10 employees,,Maine,14 Rocport Park Ctr,,,2016-04-22T06:14:45,www.linkedin.com/company/rockport-mechanical-inc,http://www.rockportmechanical.com
2732,002aef85-5dbc-403f-a8b2-f37dd2000624,,,,,4,2014.0,,http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAANcAAAAJDY0MTFmZTE4LWQwNmEtNGYwOC04M2VhLTU3MzNhYzU2YmI2YQ.png,Law Practice,9195795,,,"Adam Bloom, Esq.","Advise both individual artists and companies in entertainment transactional and litigation matters.\r\n\r\nDraft agreements regarding options, talent, writer compensation, production, distribution, non-disclosure of trade secrets, licensing, copyright, trademark and other matters for feature and documentary films, scripted and reality television, digital content and video games in deals with NBC, Funny or Die, Maker Studios, Pivot TV, SundanceTV and others. \r\n\r\nResolve disputes in court, arbitration and mediation arising from entertainment agreements involving issues such as breach of contract, tort and defense of intellectual property.",,,,,,Myself Only,,,,,Public Company,2016-04-22T13:04:36,www.linkedin.com/company/adam-bloom-esq-,http://www.adambloomesq.com
2733,002aefc3-33e0-4b1b-9786-bf05e0381a62,Land Berlin,Germany,,,0,,"Cheruskerstr. 16, Berlin, 10829, Germany",,Internet,3851549,,,enn.io UG (haftungsbeschränkt),"enn.io UG (haftungsbeschränkt) is an internet company based out of Cheruskerstr. 16, Berlin, Germany.",,10829,,,,1-10 employees,,,Cheruskerstr. 16,,,2016-04-21T01:57:07,www.linkedin.com/company/enn-io-ug-haftungsbeschränkt-,http://www.enn.io
2734,002af3c7-dda1-4956-b691-435dbc2fe7ff,Viña del Mar,Chile,,,2,,"calle tres norte 545, viña del mar, viña del mar, Chile",,Hospital & Health Care,8161137,,,francisco antonio vergara mieres,"francisco antonio vergara mieres is a hospital and health care company based out of calle tres norte 545, viña del mar, viña del mar, Chile.",,,,,,1-10 employees,,viña del mar,calle tres norte 545,,,2016-04-21T00:54:51,www.linkedin.com/company/francisco-antonio-vergara-mieres,
2735,002af755-21a4-4790-a3a6-0f678189c815,,Israel,,,2,,Israel,,,7190750,,,vitkin winery,vitkin winery is a company based out of Israel.,,,,,,,,,,,,2016-05-16T17:46:10,www.linkedin.com/company/vitkin-winery,http://vitkin-winery.co.il
2736,002afcef-c8ba-4192-b1ed-9e41570b2d94,Abū Z̧aby,United Arab Emirates,,,6,,"Abu Dhabi, Abu Dhabi, Abu Dhabi, United Arab Emirates",,Marketing and Advertising,6182348,,,Seapal Group,"Seapal Group is an Accounting company located in Abu Dhabi, Abu Dhabi, Abu Dhabi, United Arab Emirates.",,,,,,,,Abu Dhabi,Abu Dhabi,,,2016-04-20T22:04:35,www.linkedin.com/company/seapal-group,http://www.seapal.ae
2737,002afe66-50a7-4875-bbe0-523850b7b481,,,,,3,2010.0,,http://media.licdn.com/mpr/mpr/shrink_200_200/p/6/005/06e/26c/0813c58.png,Wholesale,3777828,,,Frannie's,"Frannie's harnesses and coats are manufactured locally in San Francisco in sizes XXS-XL for small (3-23 lb) dogs.. Frances, a San Francisco mini-poodle, provided the inspiration when her human mom decided to make harnesses for all doggy doting humans.\r\n\r\nSafety, comfort, style, natural materials (cotton, linen, wool, etc.) and sturdy construction are combined to provide customers with a useful and great looking product. \r\n\r\nHarnesses and coats are available on a wholesale and retail basis.",,,,,,Myself Only,"small dog harnesses, small dog coats, local manufacturing, wholesale & retail sales",,,,Sole Proprietorship,2016-04-24T15:02:20,www.linkedin.com/company/frannie's,http://www.franniesshop.com
2738,002b02e0-cab1-4f4a-bb42-f02d0beeada9,Columbus,United States,,,2,2012.0,"565 Metro Pl S #300, Columbus, OH, 43017, United States",http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAhzAAAAJDE0YzJkMWNkLWFhNzUtNDRmYy04MTMyLTE0MGM1MjI3MjM3Ng.png,Sports,7944932,,,"Inlightened, LLC",Inlightened developed a product called Spot Light. Spot Light is a compliance software tool that tracks a potential concussion from sideline to safe return to play.,,43017,,,,1-10 employees,,OH,565 Metro Pl S #300,,Partnership,2016-05-18T04:43:17,www.linkedin.com/company/inlightened-llc,http://www.inlightened.co
2739,002b0608-56d9-466d-88a3-9b034fd0f971,Hersden,United Kingdom,,,2,,"Hersden, CT3 4JZ, United Kingdom",,,6345898,,,FIBRECOM SERVICES LIMITED,"FIBRECOM SERVICES LIMITED is a company based out of Hersden, United Kingdom.",,CT3 4JZ,,,,1-10 employees,,,,,,2016-04-21T12:45:24,www.linkedin.com/company/fibrecom-services-limited,http://www.fibrecomlimited.com
2740,002b07b0-7ab7-4253-a7c5-6160536cbbd0,Exton,United States,,,2,,"495 Thomas Jones Way FL 3, Exton, Pennsylvania, 19341, United States",,Hospital & Health Care,6009832,,,Andrew S Frankel MD,"Andrew S Frankel MD is a Hospital and Health Care company located in 495 Thomas Jones Way FL 3, Exton, Pennsylvania, United States.",,19341,,,,1-10 employees,,Pennsylvania,495 Thomas Jones Way FL 3,,,2016-04-21T21:18:35,www.linkedin.com/company/andrew-s-frankel-md,http://www.afrankel.com/home
2741,002b09a0-a0f0-4615-a812-0559a5b23292,Quincy,United States,,,0,,"P.O. BOX 210, Quincy, Illinois, 62306-0210, United States",,Electrical/Electronic Manufacturing,6234106,,,Heintz Electric Co,"Heintz Electric Co is an Electrical and Electronic Manufacturing company located in P.O. BOX 210, Quincy, Illinois, United States.",,62306-0210,,,,11-50 employees,,Illinois,P.O. BOX 210,,,2016-04-22T00:09:54,www.linkedin.com/company/heintz-electric-co,
2742,002b1420-3a4a-4486-92b4-6c37284790fd,Canterbury,United States,,,0,,"15 Baptist Rd, Canterbury, New Hampshire, 03224, United States",,,9577257,,,Shaker Regional,"Shaker Regional is a company based out of 15 Baptist Rd, Canterbury, New Hampshire, United States.",,03224,,,,,,New Hampshire,15 Baptist Rd,,,2016-04-22T01:14:18,www.linkedin.com/company/shaker-regional,
2743,002b1f4b-279d-466f-a748-24ccdeba6dd1,Westerville,United States,,,0,,"Westerville, Ohio, 43081, United States",,Consumer Services,5511196,,,Agp Cleaning Co LLC,"Agp Cleaning Co LLC is a Consumer Services company located in Westerville, Ohio, United States.",,43081,,,,1-10 employees,,Ohio,,,,2016-04-21T20:31:57,www.linkedin.com/company/agp-cleaning-co-llc,
2744,002b246a-52f1-4f56-9bfa-51260e81588c,Springwater,United States,,,1,,"7179 Mill St, Springwater, New York, 14560-9730, United States",,"Health, Wellness and Fitness",4537908,813110,Religious Organizations,Springwater Center,Silent meditation retreats. Emphasis on awareness and inquiry. Nontraditional approach.,(585) 669-2141,14560,$0.3k,8661,Religious Organizations,1-10 employees,,NY,7179 MILL STREET EXT,,,2016-04-21T20:28:10,www.linkedin.com/company/springwater-center,http://www.springwatercenter.org
2745,002b2715-309b-46e4-9a41-864b49a544a1,Edmond,United States,,,3,,"2000 E 15th St Ste 200, Edmond, Oklahoma, 73013-6679, United States",,"Health, Wellness and Fitness",4443638,,,Krista M Jones Dds,"Krista M Jones Dds is a Health, Wellness and Fitness company located in 2000 E 15th St Ste 200, Edmond, Oklahoma, United States.",,73013-6679,,,,1-10 employees,,Oklahoma,2000 E 15th St Ste 200,,,2016-05-18T00:32:42,www.linkedin.com/company/krista-m-jones-dds,http://edmonddentist.com
2746,002b2fa8-ed94-44f8-968b-cdc78b076ddf,Miami,United States,,,0,,"360 Nw 183rd St, Miami, Florida, 33169-4464, United States",,Insurance,4191968,,,Ed Dawes Insurance Services,"Ed Dawes Insurance Services is an Insurance company located in 360 Nw 183rd St, Miami, Florida, United States.",,33169-4464,,,,1-10 employees,,Florida,360 Nw 183rd St,,,2016-04-23T19:36:35,www.linkedin.com/company/ed-dawes-insurance-services,
2747,002b37e4-af16-447d-8dfd-da2b0e368be0,Lexington,United States,,,1,,"2406 Lamb Rd, Lexington, North Carolina, 27295, United States",,Electrical/Electronic Manufacturing,8940870,,,Harper Electric,"Harper Electric is an Electrical and Electronic Manufacturing company located in 2406 Lamb Rd, Lexington, North Carolina, United States.",,27295,,,,1-10 employees,,North Carolina,2406 Lamb Rd,,,2016-04-23T13:19:26,www.linkedin.com/company/harper-electric,http://www.harperelectric.net
2748,002b3c0a-abcd-40f1-a74f-ee9ae2201715,Cupertino,United States,,,0,,"21820 Almaden Ave, Cupertino, California, 95014-2804, United States",,Computer Software,4038638,,,J K Computer,"J K Computer is a Computer Software company located in 21820 Almaden Ave, Cupertino, California, United States.",,95014-2804,,,,11-50 employees,,California,21820 Almaden Ave,,,2016-04-22T05:20:31,www.linkedin.com/company/j-k-computer,
2749,002b3d61-63c5-4a4c-bb50-ab8076328414,Edinburgh,United Kingdom,,,2,,"22 Torphichen St, Edinburgh, Scotland, EH3, United Kingdom",,Oil & Energy,8752445,,,PRODUCT DESIGN INNOVATIONS LIMITED,"PRODUCT DESIGN INNOVATIONS LIMITED is an Oil and Energy company located in 22 Torphichen St, Edinburgh, Scotland, United Kingdom.",,EH3,,,,1-10 employees,,Scotland,22 Torphichen St,,,2016-04-21T14:39:41,www.linkedin.com/company/product-design-innovations-limited,http://www.pdil.co.uk
2750,002b45ac-c657-41a1-80ac-680ad009ba64,Plainville,United States,,,0,,"120 East St, Plainville, Connecticut, 06062-2303, United States",,Photography,4306827,,,Artisans Market Place,"Artisans Market Place is a photography company based out of 120 East St, Plainville, Connecticut, United States.",,06062-2303,,,,,,Connecticut,120 East St,,,2016-04-22T00:30:36,www.linkedin.com/company/artisans-market-place,
2751,002b468e-f2c3-41e6-a232-9fbea3d8d044,West Jordan,United States,,,3,,"6795 Fargo Rd, West Jordan, UT, 84084, United States",,Chemicals,5767940,,,Sure Fire Pool Cleaning & Svc,"Sure Fire Pool Cleaning & Svc is a Chemicals company located in 6795 Fargo Rd, West Jordan, UT, United States.",,84084,,,,1-10 employees,,UT,6795 Fargo Rd,,,2016-04-22T07:06:37,www.linkedin.com/company/sure-fire-pool-cleaning-&-svc,
2752,002b4912-4892-422f-88ea-11a111e2822a,,South Africa,,,2,,South Africa,,,6804078,,,Synvita,Synvita is a company based out of South Africa.,,,,,,,,,,,,2016-05-21T11:37:00,www.linkedin.com/company/synvita,http://synvita.co.za
2753,002b4c24-9776-45ec-ae48-529dd520c986,Comunidad de Madrid,Spain,,,1,,,,Civic & Social Organization,6730246,,,"RESPITE RETREAT, INC.","RESPITE RETREAT, INC. is a civic and social organization company based out of Calle Laguna del Marquesado Nª 19, Nave 16 Edificio Adriana 1ª Planta, Polígono Industrial La Resina (Villaverde), Madrid, Community of Madrid, Spain.",,28021,,,,1-10 employees,,Community of Madrid,"Calle Laguna del Marquesado Nª 19, Nave 16 Edificio Adriana 1ª Planta, Polígono Industrial La Resina (Villaverde)",,,2016-04-21T05:36:31,www.linkedin.com/company/respite-retreat-inc-,http://www.respiteretreat.org
2754,002b4d28-8aaf-4149-b993-4533c784659a,Hückeswagen,Germany,,,10,,"Corneliusweg 1, Hückeswagen, Hückeswagen, 42499, Germany",,Nonprofit Organization Management,8327412,,,WIL Langenberg Importe GmbH,"WIL Langenberg Importe GmbH is a non profit organization management company based out of Corneliusweg 1, Hückeswagen, Hückeswagen, Germany.",,42499,,,,1-10 employees,,Hückeswagen,Corneliusweg 1,,,2016-04-21T02:11:13,www.linkedin.com/company/wil-langenberg-importe-gmbh,http://www.go2wil.de
2755,002b5049-547e-4a99-bc01-59d15e05dea0,Point Arena,United States,,,0,,"10 Lake St, Point Arena, CA, 95468, United States",,Primary/Secondary Education,6708356,,,Pacific Community Charter Schl,"Pacific Community Charter Schl is a Writing and Editing company located in 10 Lake St, Point Arena, CA, United States.",,95468,,,,,,CA,10 Lake St,,,2016-04-21T18:50:41,www.linkedin.com/company/pacific-community-charter-schl,http://www.pacificcharterschool.org
2756,002b513a-f14b-4b20-93ec-0e71261233ed,New York,United States,,,4,,"3181 S Salem Church Rd, York, Pennsylvania, 17408, United States",,,9582914,,,Cornwell Tools,"Cornwell Tools is a company based out of 3181 S Salem Church Rd, York, Pennsylvania, United States.",,17408,,,,51-200 employees,,Pennsylvania,3181 S Salem Church Rd,,,2016-05-17T20:01:04,www.linkedin.com/company/cornwell-tools,
2757,002b543d-9d98-4c2c-9e66-bf44984a7227,Berlin,United States,,,0,,"1134 Broderick St, Berlin, Pennsylvania, 15530-1451, United States",,Construction,4188692,,,Will Roofing,"We specialize in Residential Roofing, Commercial Roofing, Windows, Siding & Remodeling. We have a broad range of shingle styles, materials and colors to fulfill all of your residential or commercial needs. Phone: 855Willpro.",,15530-1451,,,,1-10 employees,,Pennsylvania,1134 Broderick St,,,2016-04-22T04:49:00,www.linkedin.com/company/will-roofing,http://willproroofing.com
2758,002b5953-ac06-4969-bf8c-36ba52cdbb20,Ben Lomond,United States,,,0,,"340 Hallsons Ln, Ben Lomond, California, 95005-9411, United States",,Fishery,5698793,,,Pacific Memorial,"Custom gravestone, monument, pet memorial engraving company. Cemetery headstone designs, community monument signs and memorial benches. Near Seattle, WA. Shipping to California, Texas, Oregon.",,95005-9411,,,,1-10 employees,,California,340 Hallsons Ln,,,2016-04-23T10:31:57,www.linkedin.com/company/pacific-memorial,http://www.pacificcoastmemorials.com
2759,002b685f-692c-4b7a-937d-c71233e201c4,Milan,United States,,,1,,"7049 W Van Hook St, Milan, Tennessee, 38358-6345, United States",,"Health, Wellness and Fitness",4114708,,,Steve Marsh 2,"Steve Marsh 2 is a Health, Wellness and Fitness company located in 7049 W Van Hook St, Milan, Tennessee, United States.",,38358-6345,,,,1-10 employees,,Tennessee,7049 W Van Hook St,,,2016-04-23T16:01:48,www.linkedin.com/company/steve-marsh-2,
2760,002b697d-df9e-4145-8ca1-fe60e0d9bfee,Llangyfelach,United Kingdom,,,0,,"45 Swansea Rd, Llangyfelach, SA5 7JA, United Kingdom",,Management Consulting,5962637,,,RESPONSIBLE STRATEGIES LIMITED,"RESPONSIBLE STRATEGIES LIMITED is a Management Consulting company located in 45 Swansea Rd, Llangyfelach, United Kingdom.",,SA5 7JA,,,,1-10 employees,,,45 Swansea Rd,,,2016-04-21T11:48:10,www.linkedin.com/company/responsible-strategies-limited,
2761,002b707e-4fd9-493a-9b0b-6312a7c9b74d,,,,,4,2016.0,,http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAdnAAAAJGMwZWFlMDY5LWE1MzktNGZjMi05YjFjLTc4YTM4YmI2MWQxNQ.png,Logistics and Supply Chain,13178457,,,Avancer Systems,Avancer Systems in an innovative multidisciplinary engineering startup focused on developing holistic solutions for smart warehousing and supply chain sector.,,,,,,1-10 employees,,,,,Privately Held,2016-05-20T09:11:27,www.linkedin.com/company/avancer-systems,http://www.avancersys.com
2762,002b722c-268b-48d9-84aa-945265e577d8,Ashburn,United States,,,0,,"20936 Rootstown Ter, Ashburn, Virginia, 20147, United States",,,9774384,,,Dulles Digital Designs,"Dulles Digital Designs is a company based out of 20936 Rootstown Ter, Ashburn, Virginia, United States.",,20147,,,,,,Virginia,20936 Rootstown Ter,,,2016-04-23T19:26:16,www.linkedin.com/company/dulles-digital-designs,
2763,002b77ce-15a8-49e3-a915-717bdcdfd815,Billings,United States,,,0,,"542 Pemberton Ln, Billings, Montana, 59105-3918, United States",,,9822216,,,McKell Brothers Hauling,"McKell Brothers Hauling is a company based out of 542 Pemberton Ln, Billings, Montana, United States.",,59105-3918,,,,,,Montana,542 Pemberton Ln,,,2016-04-22T01:14:03,www.linkedin.com/company/mckell-brothers-hauling,
